tracking_nr,order_nr,package_nr,fk_delivery_company,return_reasons,shipped_date,delivered_date,receivables,status
5005663355,398866992,MPDS-398866992-7533,1,,2018-07-24,2018-07-27,1119,
5005663775,391566992,MPDS-391566992-3701,1,,2018-07-24,2018-07-30,499,
5005663776,357936992,MPDS-357936992-8066,1,,2018-07-24,2018-07-28,386.33,
5005663777,392766992,MPDS-392766992-4793,1,,2018-07-24,2018-07-27,344.75,
5005663784,393489992,MPDS-393489992-1295,1,,2018-07-24,2018-07-27,114.81,
5005663791,398216992,MPDS-398216992-3445,1,,2018-07-24,2018-07-27,1399,
5005663804,331699992,MPDS-331699992-9605,1,,2018-07-24,2018-07-28,148.75,
5005663806,317399992,MPDS-317399992-3825,1,,2018-07-24,2018-07-28,701.71,
5005663917,323459992,MPDS-323459992-8689,1,,2018-07-24,2018-07-27,189,
5005663962,362239992,MPDS-362239992-6978,1,,2018-07-24,2018-07-27,944.2,
5005663920,316759992,MPDS-316759992-2933,1,,2018-07-24,2018-07-27,299,
5005664120,372498992,372498992-7846,1,,2018-07-24,2018-07-27,294.5,
5005663773,391486992,MPDS-391486992-5424,1,,2018-07-24,2018-07-30,1534,
5005664033,365848992,MPDS-365848992-3928,1,,2018-07-24,2018-07-27,125,
5005664034,383428992,MPDS-383428992-9696,1,,2018-07-24,2018-08-01,166.33,
5005664121,351468992,351468992-1518,1,,2018-07-24,2018-07-28,150,
5005663816,374156992,MPDS-374156992-2366,1,,2018-07-24,2018-07-28,663,
5005663593,392116992,MPDS-392116992-2047,1,,2018-07-24,2018-07-27,2244,
5005663710,379949992,MPDS-379949992-4948,1,,2018-07-24,2018-07-30,1398,
5005663699,377169992,MPDS-377169992-4822,1,,2018-07-24,2018-07-27,732.17,
5005663592,378936992,MPDS-378936992-4681,1,,2018-07-24,2018-07-27,949.78,
5005664020,322468992,MPDS-322468992-6274,1,,2018-07-24,2018-07-27,444,
5005663805,345676992,MPDS-345676992-1033,1,,2018-07-24,2018-08-03,1180.48,
5005664124,385768992,385768992-7818,1,,2018-07-24,2018-07-27,235,
5005664127,356898992,356898992-2028,1,,2018-07-24,2018-07-27,198.5,
5005663233,356874992,MPDS-356874992-1105,1,,2018-07-24,2018-07-27,840,
5005663846,365169992,MPDS-365169992-6540,1,,2018-07-24,2018-07-28,438.8,
5005663847,354169992,MPDS-354169992-9840,1,,2018-07-24,2018-07-27,818.3,
5005663770,369336992,MPDS-369336992-9025,1,,2018-07-24,2018-07-28,320,
5005663787,318769992,MPDS-318769992-5740,1,,2018-07-24,2018-07-30,224.75,
5005664133,313298992,313298992-1292,1,,2018-07-24,2018-07-27,1644,
5005664101,378748992,MPDS-378748992-5928,1,,2018-07-24,2018-07-30,998,
5005664134,373198992,373198992-1717,1,,2018-07-24,2018-07-30,319.19,
5005663630,339856992,MPDS-339856992-6470,1,,2018-07-24,2018-07-27,158,
5005663915,369219992,MPDS-369219992-9239,1,,2018-07-24,2018-07-27,299,
5005663427,374326992,MPDS-374326992-3660,1,,2018-07-24,2018-07-27,1159,
5005663542,389956992,MPDS-389956992-4327,1,,2018-07-24,2018-07-27,1719.88,
5005663598,348324992,MPDS-348324992-7352,1,,2018-07-24,2018-07-28,1172.5,
5005663608,373276992,MPDS-373276992-8392,1,,2018-07-24,2018-07-27,945,
5005663708,339136992,MPDS-339136992-4073,1,,2018-07-24,2018-07-27,1727.41,
5005663843,368566992,MPDS-368566992-6841,1,,2018-07-24,2018-07-29,744,
5005664139,395528992,395528992-4171,1,,2018-07-24,2018-07-27,299,
5005663923,398116992,MPDS-398116992-7490,1,,2018-07-24,2018-07-27,1494,
5005662048,334283692,MPDS-334283692-9237,1,,2018-07-24,2018-07-28,2299.5,
5005664095,362928992,MPDS-362928992-7085,1,,2018-07-24,2018-07-28,1500,
5005663851,395289992,MPDS-395289992-7892,1,,2018-07-24,2018-07-27,1334,
5005663983,347848992,MPDS-347848992-7353,1,,2018-07-24,2018-07-28,2899,
5005663626,321356992,MPDS-321356992-1790,1,,2018-07-24,2018-07-27,219.71,
5005663761,375849992,MPDS-375849992-6738,1,,2018-07-24,2018-07-27,789.5,
5005662597,335134992,MPDS-335134992-4524,1,,2018-07-24,2018-07-27,598.5,
5005663012,391222992,MPDS-391222992-9203,1,,2018-07-24,2018-07-28,549,
5005663651,377629992,MPDS-377629992-8890,1,,2018-07-24,2018-07-27,849,
5005663800,327569992,MPDS-327569992-2937,1,,2018-07-24,2018-07-30,2715.73,
5005663958,399479992,MPDS-399479992-4860,1,,2018-07-24,2018-07-28,230,
5005663979,328739992,MPDS-328739992-7865,1,,2018-07-24,2018-07-27,198,
5005663532,395756992,MPDS-395756992-2572,1,,2018-07-24,2018-07-28,1032.17,
5005663596,389432992,MPDS-389432992-1062,1,,2018-07-24,2018-07-27,163.17,
5005663638,313949992,MPDS-313949992-3113,1,,2018-07-24,2018-07-27,768.5,
5005663698,388136992,MPDS-388136992-6356,1,,2018-07-24,2018-07-29,797,
5005663739,399786992,MPDS-399786992-9719,1,,2018-07-24,2018-07-27,835,
5005663748,388949992,MPDS-388949992-6404,1,,2018-07-24,2018-07-29,998,
5005663861,366156992,MPDS-366156992-7230,1,,2018-07-24,2018-07-27,1795,
5005662595,387144992,MPDS-387144992-4325,1,,2018-07-24,2018-07-27,1498.5,
5005663757,384569992,MPDS-384569992-1979,1,,2018-07-24,2018-08-03,222,
5005664005,358648992,MPDS-358648992-7158,1,,2018-07-24,2018-07-27,320,
5005664085,398668992,MPDS-398668992-7599,1,,2018-07-24,2018-07-28,798,
5005664065,381728992,MPDS-381728992-3951,1,,2018-07-24,2018-07-27,611.8,
5005662730,376192992,MPDS-376192992-6258,1,,2018-07-24,2018-07-30,1298.5,
5005664062,393199992,MPDS-393199992-9051,1,,2018-07-24,2018-07-28,377,
5005663397,355382992,MPDS-355382992-3581,1,,2018-07-24,2018-07-27,445,
5005663398,393366992,MPDS-393366992-5537,1,,2018-07-24,2018-07-28,399,
5005663947,314239992,MPDS-314239992-5549,1,,2018-07-24,2018-08-01,599,
5005662916,381784992,MPDS-381784992-6834,1,,2018-07-24,2018-07-30,1539,
5005662918,398942992,MPDS-398942992-3235,1,,2018-07-24,2018-07-28,319.8,
5005662922,379472992,MPDS-379472992-6817,1,,2018-07-24,2018-07-28,390,
5005663913,319959992,MPDS-319959992-4386,1,,2018-07-24,2018-07-27,99,
5005662917,393534992,MPDS-393534992-1040,1,,2018-07-24,2018-07-28,457.78,
5005662919,389622992,MPDS-389622992-8126,1,,2018-07-24,2018-07-27,959,
5005663498,321546992,MPDS-321546992-2227,1,,2018-07-24,2018-07-27,313.21,
5005663500,313576992,MPDS-313576992-6476,1,,2018-07-24,2018-07-28,426.33,
5005663754,378576992,MPDS-378576992-9121,1,,2018-07-24,2018-07-30,229,
5005663881,376259992,MPDS-376259992-8479,1,,2018-07-24,2018-07-28,485,
5005662243,388933692,MPDS-388933692-4723,1,,2018-07-24,2018-07-27,1144,
5005663332,376326992,MPDS-376326992-3312,1,,2018-07-24,2018-07-30,1144,
5005663715,377299992,MPDS-377299992-3547,1,,2018-07-24,2018-07-30,165.28,
5005662741,375984992,MPDS-375984992-9576,1,,2018-07-24,2018-07-30,1599,
5005663828,365169992,MPDS-365169992-8233,1,,2018-07-24,2018-07-28,838.8,
5005663426,395614992,MPDS-395614992-1324,1,,2018-07-24,2018-07-28,259,
5005664146,317328992,317328992-6528,1,,2018-07-24,2018-07-28,220,
5005663755,383999992,MPDS-383999992-9997,1,,2018-07-24,2018-07-27,224.8,
5005663858,313249992,MPDS-313249992-9062,1,,2018-07-24,2018-07-30,984.33,
5005663546,372856992,MPDS-372856992-3196,1,,2018-07-24,2018-07-30,1598,
5005663502,352776992,MPDS-352776992-9342,1,,2018-07-24,2018-07-27,512.56,
5005662836,399752992,MPDS-399752992-2239,1,,2018-07-24,2018-07-27,1099.2,
5005664061,385168992,MPDS-385168992-5593,1,,2018-07-24,2018-07-27,276,
5005662053,387663692,MPDS-387663692-3964,1,,2018-07-24,2018-07-28,445.62,
5005663946,394436992,MPDS-394436992-4583,1,,2018-07-24,2018-07-27,209.5,
5005663951,396669992,MPDS-396669992-7635,1,,2018-07-24,2018-07-27,498,
5005663949,357469992,MPDS-357469992-2880,1,,2018-07-24,2018-07-27,244.79,
5005663952,315979992,MPDS-315979992-4747,1,,2018-07-24,2018-07-27,563.2,
5005664103,383748992,MPDS-383748992-7017,1,,2018-07-24,2018-07-31,424,
5005663366,394896992,MPDS-394896992-4876,1,,2018-07-24,2018-07-27,616.71,
5005663574,395516992,MPDS-395516992-3251,1,,2018-07-24,2018-07-27,145,
5005664049,373968992,MPDS-373968992-1574,1,,2018-07-24,2018-07-28,1799,
5005663083,393534992,MPDS-393534992-2093,1,,2018-07-24,2018-07-28,1524.44,
5005663085,357812992,MPDS-357812992-5342,1,,2018-07-24,2018-07-28,194.33,
5005663084,386382992,MPDS-386382992-4099,1,,2018-07-24,2018-07-28,405.13,
5005663517,393546992,MPDS-393546992-4405,1,,2018-07-24,2018-07-28,469.5,
5005663523,373126992,MPDS-373126992-2045,1,,2018-07-24,2018-07-28,987,
5005663524,358886992,MPDS-358886992-8310,1,,2018-07-24,2018-07-27,684,
5005663934,331699992,MPDS-331699992-4081,1,,2018-07-24,2018-07-28,588.75,
5005663935,335589992,MPDS-335589992-6042,1,,2018-07-24,2018-08-02,673,
5005663862,354279992,MPDS-354279992-5659,1,,2018-07-24,2018-07-27,350,
5005663994,381339992,MPDS-381339992-8861,1,,2018-07-24,2018-07-27,286.79,
5005662716,386534992,MPDS-386534992-1295,1,,2018-07-24,2018-07-30,479,
5005663245,393352992,MPDS-393352992-7675,1,,2018-07-24,2018-07-31,575.86,
5005662460,386544992,MPDS-386544992-2638,1,,2018-07-24,2018-07-27,1635.99,
5005663853,396279992,MPDS-396279992-9173,1,,2018-07-24,2018-08-01,99.5,
5005663619,371736992,MPDS-371736992-2476,1,,2018-07-24,2018-07-27,944,
5005663967,386839992,MPDS-386839992-4320,1,,2018-07-24,2018-07-27,162.79,
5005662293,333313692,MPDS-333313692-8200,1,,2018-07-24,2018-07-28,797.5,
5005663972,324139992,MPDS-324139992-4413,1,,2018-07-24,2018-07-28,799,
5005664017,337728992,MPDS-337728992-4917,1,,2018-07-24,2018-07-28,659,
5005662833,385583692,MPDS-385583692-7651,1,,2018-07-24,2018-07-29,539.5,
5005663281,377772992,MPDS-377772992-3418,1,,2018-07-24,2018-07-27,398.33,
5005663767,314776992,MPDS-314776992-1877,1,,2018-07-24,2018-07-27,980.64,
5005663795,399914992,MPDS-399914992-5851,1,,2018-07-24,2018-07-27,598,
5005663797,352492992,MPDS-352492992-6668,1,,2018-07-24,2018-07-27,543.5,
5005663798,395782992,MPDS-395782992-7655,1,,2018-07-24,2018-07-27,394,
5005663799,397716992,MPDS-397716992-7460,1,,2018-07-24,2018-07-28,422.8,
5005663808,398622992,MPDS-398622992-6465,1,,2018-07-24,2018-07-27,467,
5005663825,397716992,MPDS-397716992-1892,1,,2018-07-24,2018-07-28,464.8,
5005663968,352559992,MPDS-352559992-2534,1,,2018-07-24,2018-07-27,772.42,
5005664152,373198992,373198992-7362,1,,2018-07-24,2018-07-27,519.19,
5005663465,382876992,MPDS-382876992-7699,1,,2018-07-24,2018-07-28,180.97,
5005663615,377136992,MPDS-377136992-8201,1,,2018-07-24,2018-07-28,149.21,
5005663336,393472992,MPDS-393472992-4058,1,,2018-07-24,2018-07-27,584.54,
5005663383,394896992,MPDS-394896992-9854,1,,2018-07-24,2018-07-27,186.71,
5005663414,399686992,MPDS-399686992-2373,1,,2018-07-24,2018-07-27,1244,
5005664154,398288992,398288992-8748,1,,2018-07-24,2018-07-30,251.5,
5005662081,343811692,MPDS-343811692-3239,1,,2018-07-24,2018-07-30,465.33,
5005663253,378834992,MPDS-378834992-5872,1,,2018-07-24,2018-07-29,215.33,
5005663516,329246992,MPDS-329246992-7932,1,,2018-07-24,2018-07-28,438.75,
5005663679,339256992,MPDS-339256992-4851,1,,2018-07-24,2018-07-27,222.79,
5005663877,375879992,MPDS-375879992-3061,1,,2018-07-24,2018-07-28,544,
5005663879,348179992,MPDS-348179992-1413,1,,2018-07-24,2018-07-27,338.5,
5005663884,399599992,MPDS-399599992-7492,1,,2018-07-24,2018-07-27,489.09,
5005663886,331699992,MPDS-331699992-7946,1,,2018-07-24,2018-07-28,178.75,
5005663888,391549992,MPDS-391549992-5159,1,,2018-07-24,2018-07-27,724,
5005663388,388833692,MPDS-388833692-8286,1,,2018-07-24,2018-07-27,1744,
5005663561,313576992,MPDS-313576992-1264,1,,2018-07-24,2018-07-28,865.33,
5005663562,395756992,MPDS-395756992-3707,1,,2018-07-24,2018-07-28,232.17,
5005663813,317399992,MPDS-317399992-1408,1,,2018-07-24,2018-07-28,406.04,
5005663889,349396992,MPDS-349396992-8330,1,,2018-07-24,2018-07-27,1006.99,
5005663891,358596992,MPDS-358596992-9613,1,,2018-07-24,2018-07-28,1083.5,
5005664159,381988992,381988992-9016,1,,2018-07-24,2018-07-28,710.68,
5005663711,341286992,MPDS-341286992-4332,1,,2018-07-24,2018-07-28,275,
5005663738,333812992,MPDS-333812992-9305,1,,2018-07-24,2018-07-27,99.5,
5005663740,378856992,MPDS-378856992-7396,1,,2018-07-24,2018-07-27,993.72,
5005663833,379589992,MPDS-379589992-6425,1,,2018-07-24,2018-07-30,799,
5005662530,374764992,MPDS-374764992-2077,1,,2018-07-24,2018-07-28,364.8,
5005662251,341744992,MPDS-341744992-8498,1,,2018-07-24,2018-07-27,788.8,
5005663306,351826992,MPDS-351826992-3526,1,,2018-07-24,2018-07-27,99.5,
5005663525,393686992,MPDS-393686992-1257,1,,2018-07-24,2018-07-27,644,
5005663408,345412992,MPDS-345412992-2796,1,,2018-07-24,2018-07-27,398.75,
5005663790,359496992,MPDS-359496992-5651,1,,2018-07-24,2018-08-02,145,
5005664160,312998992,312998992-1580,1,,2018-07-24,2018-07-27,944,
5005664161,376888992,376888992-1250,1,,2018-07-24,2018-07-27,229,
5005664003,317548992,MPDS-317548992-1354,1,,2018-07-24,2018-07-28,499,
5005664004,341148992,MPDS-341148992-1138,1,,2018-07-24,2018-07-27,94,
5005662840,399653692,MPDS-399653692-8129,1,,2018-07-24,2018-07-30,448,
5005663067,335672992,MPDS-335672992-2824,1,,2018-07-24,2018-07-27,1144,
5005663065,389152992,MPDS-389152992-8413,1,,2018-07-24,2018-07-27,648,
5005663077,391194992,MPDS-391194992-5424,1,,2018-07-24,2018-07-27,469.75,
5005663681,382686992,MPDS-382686992-7229,1,,2018-07-24,2018-07-27,495,
5005663695,311712992,MPDS-311712992-6547,1,,2018-07-24,2018-07-27,275.54,
5005663827,398526992,MPDS-398526992-4704,1,,2018-07-24,2018-07-27,423.88,
5005663840,354169992,MPDS-354169992-7747,1,,2018-07-24,2018-07-27,997.45,
5005663944,349689992,MPDS-349689992-2228,1,,2018-07-24,2018-07-27,1029.5,
5005664030,329668992,MPDS-329668992-4702,1,,2018-07-24,2018-07-27,135,
5005663834,314199992,MPDS-314199992-3014,1,,2018-07-24,2018-07-31,444,
5005662357,385993692,MPDS-385993692-5643,1,,2018-07-24,2018-07-27,456.31,
5005662678,346892992,MPDS-346892992-8716,1,,2018-07-24,2018-07-28,294,
5005662958,376542992,MPDS-376542992-9641,1,,2018-07-24,2018-07-30,527.43,
5005663358,387682992,MPDS-387682992-6824,1,,2018-07-24,2018-07-27,139.54,
5005663369,383972992,MPDS-383972992-9672,1,,2018-07-24,2018-07-30,2430.57,
5005663399,398826992,MPDS-398826992-4784,1,,2018-07-24,2018-07-27,343.38,
5005663439,386382992,MPDS-386382992-3844,1,,2018-07-24,2018-07-28,389.88,
5005663535,372656992,MPDS-372656992-6205,1,,2018-07-24,2018-07-29,559,
5005663545,398126992,MPDS-398126992-3593,1,,2018-07-24,2018-07-27,640,
5005663665,388686992,MPDS-388686992-1297,1,,2018-07-24,2018-07-27,301,
5005663688,399336992,MPDS-399336992-4069,1,,2018-07-24,2018-07-30,629,
5005663772,332946992,MPDS-332946992-6691,1,,2018-07-24,2018-07-28,144.75,
5005663792,341389992,MPDS-341389992-3971,1,,2018-07-24,2018-07-27,206.33,
5005663911,392229992,MPDS-392229992-4278,1,,2018-07-24,2018-07-27,2475,
5005663925,374816992,MPDS-374816992-8610,1,,2018-07-24,2018-07-28,661.53,
5005663928,379589992,MPDS-379589992-3611,1,,2018-07-24,2018-07-30,550,
5005663985,386839992,MPDS-386839992-2956,1,,2018-07-24,2018-07-27,211.9,
5005663989,358648992,MPDS-358648992-3702,1,,2018-07-24,2018-07-28,99,
5005664164,395478992,395478992-9885,1,,2018-07-24,2018-07-28,249,
5005662163,395853692,MPDS-395853692-8612,1,,2018-07-24,2018-07-29,785.91,
5005662744,335982992,MPDS-335982992-2616,1,,2018-07-24,2018-07-27,1498.5,
5005662959,385452992,MPDS-385452992-5838,1,,2018-07-24,2018-07-28,700.86,
5005662912,338112992,MPDS-338112992-4281,1,,2018-07-24,2018-07-27,609.25,
5005663446,397896992,MPDS-397896992-7329,1,,2018-07-24,2018-07-28,473.17,
5005663452,389976992,MPDS-389976992-2555,1,,2018-07-24,2018-07-27,1664.34,
5005663645,371656992,MPDS-371656992-4707,1,,2018-07-24,2018-07-27,2338,
5005663670,371676992,MPDS-371676992-8230,1,,2018-07-24,2018-07-28,689.5,
5005663727,398899992,MPDS-398899992-7576,1,,2018-07-24,2018-07-30,899,
5005663729,397896992,MPDS-397896992-2029,1,,2018-07-24,2018-07-28,1548.34,
5005663730,388896992,MPDS-388896992-6729,1,,2018-07-24,2018-07-28,734,
5005663747,396299992,MPDS-396299992-8904,1,,2018-07-24,2018-07-28,39,
5005663841,365179992,MPDS-365179992-3993,1,,2018-07-24,2018-07-27,720,
5005663868,396232992,MPDS-396232992-5635,1,,2018-07-24,2018-07-29,640,
5005664174,331678992,331678992-3644,1,,2018-07-24,2018-07-28,776.25,
5005662486,373944992,MPDS-373944992-1962,1,,2018-07-24,2018-07-28,1144,
5005663279,388546992,MPDS-388546992-3603,1,,2018-07-24,2018-07-28,106.9,
5005663284,376684992,MPDS-376684992-7770,1,,2018-07-24,2018-07-28,585,
5005663371,397896992,MPDS-397896992-2659,1,,2018-07-24,2018-07-28,364.17,
5005663367,397896992,MPDS-397896992-5072,1,,2018-07-24,2018-07-28,1023.17,
5005663429,387753692,MPDS-387753692-3656,1,,2018-07-24,2018-07-28,1345,
5005663321,396724992,MPDS-396724992-1619,1,,2018-07-24,2018-07-28,2345.25,
5005663151,318632992,MPDS-318632992-6918,1,,2018-07-24,2018-07-28,448.75,
5005663583,372316992,MPDS-372316992-5336,1,,2018-07-24,2018-07-30,579,
5005663669,379454992,MPDS-379454992-6571,1,,2018-07-24,2018-07-27,445,
5005663892,313189992,MPDS-313189992-5083,1,,2018-07-24,2018-07-28,150,
5005663896,376669992,MPDS-376669992-1646,1,,2018-07-24,2018-07-28,795,
5005664013,388728992,MPDS-388728992-6238,1,,2018-07-24,2018-07-28,707.45,
5005664176,385788992,385788992-8674,1,,2018-07-24,2018-07-28,348.5,
5005662327,381883692,MPDS-381883692-9100,1,,2018-07-24,2018-07-28,599,
5005662328,333313692,MPDS-333313692-5136,1,,2018-07-24,2018-07-28,299.5,
5005662838,339282992,MPDS-339282992-9917,1,,2018-07-24,2018-07-31,1189,
5005663622,374996992,MPDS-374996992-8141,1,,2018-07-24,2018-07-28,123.43,
5005663673,326536992,MPDS-326536992-8487,1,,2018-07-24,2018-07-27,399.5,
5005663675,382969992,MPDS-382969992-6172,1,,2018-07-24,2018-07-27,425,
5005663680,386729992,MPDS-386729992-5171,1,,2018-07-24,2018-07-28,570.4,
5005663687,399312992,MPDS-399312992-4790,1,,2018-07-24,2018-07-28,619,
5005663690,385946992,MPDS-385946992-9781,1,,2018-07-24,2018-07-28,340,
5005663734,397369992,MPDS-397369992-1793,1,,2018-07-24,2018-07-30,1549,
5005663749,381296992,MPDS-381296992-8556,1,,2018-07-24,2018-08-01,489,
5005663753,396146992,MPDS-396146992-5314,1,,2018-07-24,2018-07-28,398,
5005663807,315279992,MPDS-315279992-9456,1,,2018-07-24,2018-08-02,299,
5005663838,313249992,MPDS-313249992-1738,1,,2018-07-24,2018-07-30,316.33,
5005663916,368919992,MPDS-368919992-2640,1,,2018-07-24,2018-07-30,495,
5005663941,384129992,MPDS-384129992-2375,1,,2018-07-24,2018-07-30,341.33,
5005663955,315949992,MPDS-315949992-5611,1,,2018-07-24,2018-07-27,945,
5005663953,386559992,MPDS-386559992-6774,1,,2018-07-24,2018-07-28,860,
5005663694,399849992,MPDS-399849992-9477,1,,2018-07-24,2018-07-27,1183.25,
5005663872,323169992,MPDS-323169992-7932,1,,2018-07-24,2018-07-30,294.5,
5005662297,372344992,MPDS-372344992-5487,1,,2018-07-24,2018-07-27,2038,
5005664179,327978992,327978992-9847,1,,2018-07-24,2018-07-28,338.75,
5005664050,347728992,MPDS-347728992-2924,1,,2018-07-24,2018-07-28,98,
5005662657,388274992,MPDS-388274992-9834,1,,2018-07-24,2018-07-30,1698.5,
5005663549,327356992,MPDS-327356992-2022,1,,2018-07-24,2018-07-31,1344,
5005663599,399936992,MPDS-399936992-5136,1,,2018-07-24,2018-07-30,465.33,
5005663848,399299992,MPDS-399299992-1608,1,,2018-07-24,2018-07-27,248.42,
5005663850,377136992,MPDS-377136992-8612,1,,2018-07-24,2018-07-28,620.21,
5005663854,369869992,MPDS-369869992-3809,1,,2018-07-24,2018-07-31,1045,
5005663351,372633692,MPDS-372633692-1222,1,,2018-07-24,2018-07-28,848.75,
5005663612,332336992,MPDS-332336992-7026,1,,2018-07-24,2018-07-27,640,
5005663621,372276992,MPDS-372276992-3295,1,,2018-07-24,2018-07-30,375.57,
5005663635,372116992,MPDS-372116992-8021,1,,2018-07-24,2018-07-28,494,
5005663657,381929992,MPDS-381929992-9307,1,,2018-07-24,2018-07-28,223.88,
5005663672,372976992,MPDS-372976992-8508,1,,2018-07-24,2018-07-27,366.33,
5005663674,325629992,MPDS-325629992-8759,1,,2018-07-24,2018-07-27,330.66,
5005663720,374899992,MPDS-374899992-4508,1,,2018-07-24,2018-08-03,349,
5005663781,374799992,MPDS-374799992-7783,1,,2018-07-24,2018-07-28,445,
5005663904,389126992,MPDS-389126992-1086,1,,2018-07-24,2018-07-28,668.5,
5005663297,398326992,MPDS-398326992-1851,1,,2018-07-24,2018-07-27,1420,
5005662024,378793692,MPDS-378793692-2145,1,,2018-07-24,2018-07-28,172.11,
5005662260,367244992,MPDS-367244992-3666,1,,2018-07-24,2018-07-28,298.5,
5005662264,352683692,MPDS-352683692-6115,1,,2018-07-24,2018-07-28,589,
5005662719,386264992,MPDS-386264992-3819,1,,2018-07-24,2018-07-27,346.33,
5005662700,384182992,MPDS-384182992-7780,1,,2018-07-24,2018-07-27,298,
5005663080,373952992,MPDS-373952992-5703,1,,2018-07-24,2018-07-27,888.54,
5005663223,399746992,MPDS-399746992-4382,1,,2018-07-24,2018-07-27,466.46,
5005663564,394876992,MPDS-394876992-9813,1,,2018-07-24,2018-07-28,409.64,
5005663597,342546992,MPDS-342546992-4492,1,,2018-07-24,2018-07-29,394,
5005663661,372836992,MPDS-372836992-9059,1,,2018-07-24,2018-07-27,395,
5005663683,391996992,MPDS-391996992-4740,1,,2018-07-24,2018-07-27,1044,
5005663709,371676992,MPDS-371676992-3432,1,,2018-07-24,2018-07-28,648.5,
5005663714,374766992,MPDS-374766992-9738,1,,2018-07-24,2018-07-28,545,
5005663782,375849992,MPDS-375849992-2977,1,,2018-07-24,2018-07-27,398.5,
5005663830,386246992,MPDS-386246992-1914,1,,2018-07-24,2018-07-28,1738,
5005663832,393489992,MPDS-393489992-9091,1,,2018-07-24,2018-07-28,1205.07,
5005663863,399479992,MPDS-399479992-5710,1,,2018-07-24,2018-07-28,240,
5005663969,336569992,MPDS-336569992-1253,1,,2018-07-24,2018-07-27,495,
5005664002,365448992,MPDS-365448992-2969,1,,2018-07-24,2018-07-27,644,
5005664181,375578992,375578992-2571,1,,2018-07-24,2018-07-31,1033.5,
5005664188,326178992,326178992-5410,1,,2018-07-24,2018-07-27,1518.09,
5005664197,338958992,338958992-1700,1,,2018-07-24,2018-07-27,716.28,
5005664199,358758992,358758992-4087,1,,2018-07-24,2018-07-27,398.5,
5005664200,363358992,363358992-5373,1,,2018-07-24,2018-07-27,344,
5005664203,385558992,385558992-2538,1,,2018-07-24,2018-07-27,950.5,
5005662186,399883692,MPDS-399883692-1975,1,,2018-07-24,2018-07-28,337,
5005663361,365954992,MPDS-365954992-9694,1,,2018-07-24,2018-07-30,1899.5,
5005663581,379716992,MPDS-379716992-4746,1,,2018-07-24,2018-07-30,1149,
5005663759,396566992,MPDS-396566992-1635,1,,2018-07-24,2018-07-28,316.33,
5005663760,373686992,MPDS-373686992-3652,1,,2018-07-24,2018-07-31,1839,
5005663778,335716992,MPDS-335716992-4716,1,,2018-07-24,2018-07-28,449,
5005663779,333689992,MPDS-333689992-5087,1,,2018-07-24,2018-07-27,525,
5005664140,388728992,MPDS-388728992-2704,1,,2018-07-24,2018-07-28,440.09,
5005664166,392498992,MPDS-392498992-8465,1,,2018-07-24,2018-07-27,224.8,
5005662906,391512992,MPDS-391512992-8957,1,,2018-07-24,2018-07-27,1005,
5005663573,339256992,MPDS-339256992-9438,1,,2018-07-24,2018-07-28,818.24,
5005663566,327552992,MPDS-327552992-1690,1,,2018-07-24,2018-07-28,1044,
5005663909,316219992,MPDS-316219992-5487,1,,2018-07-24,2018-07-27,1638,
5005663976,338139992,MPDS-338139992-5425,1,,2018-07-24,2018-07-28,2350,
5005664206,385358992,385358992-1658,1,,2018-07-24,2018-07-28,1994,
5005663409,371996992,MPDS-371996992-7554,1,,2018-07-24,2018-07-30,788,
5005663548,381276992,MPDS-381276992-4098,1,,2018-07-24,2018-07-28,294,
5005663559,352776992,MPDS-352776992-1778,1,,2018-07-24,2018-07-27,256.59,
5005663653,398929992,MPDS-398929992-3530,1,,2018-07-24,2018-07-27,266.33,
5005663707,398929992,MPDS-398929992-3324,1,,2018-07-24,2018-07-27,292.33,
5005663723,354899992,MPDS-354899992-8169,1,,2018-07-24,2018-07-27,870,
5005663741,379556992,MPDS-379556992-9482,1,,2018-07-24,2018-07-27,145,
5005663763,374116992,MPDS-374116992-9016,1,,2018-07-24,2018-07-30,816.33,
5005663783,399849992,MPDS-399849992-1969,1,,2018-07-24,2018-07-27,561.54,
5005664208,387918992,387918992-6377,1,,2018-07-24,2018-07-28,664,
5005664047,398448992,MPDS-398448992-1092,1,,2018-07-24,2018-07-30,489,
5005664063,385668992,MPDS-385668992-2212,1,,2018-07-24,2018-07-28,2849,
5005664211,318858992,318858992-7576,1,,2018-07-24,2018-07-27,1804.43,
5005662380,396164992,MPDS-396164992-6596,1,,2018-07-25,2018-07-27,1548,
5005662381,371624992,MPDS-371624992-8737,1,,2018-07-25,2018-07-27,889.5,
5005663038,348324992,MPDS-348324992-6228,1,,2018-07-25,2018-07-28,972.5,
5005663218,379534992,MPDS-379534992-2184,1,,2018-07-25,2018-07-27,1848.75,
5005663490,385852992,MPDS-385852992-9010,1,,2018-07-25,2018-07-28,620,
5005663547,388256992,MPDS-388256992-3005,1,,2018-07-25,2018-07-27,340,
5005663560,398376992,MPDS-398376992-2110,1,,2018-07-25,2018-07-27,629.4,
5005663654,398929992,MPDS-398929992-2746,1,,2018-07-25,2018-07-27,611.33,
5005663666,381529992,MPDS-381529992-2177,1,,2018-07-25,2018-07-31,123.17,
5005663678,346416992,MPDS-346416992-5856,1,,2018-07-25,2018-07-27,634,
5005663758,377756992,MPDS-377756992-5769,1,,2018-07-25,2018-07-27,269,
