tracking_nr,cod_received,chq_nr,deposit_date
5005619257,965,Direct Deposit,2018-07-24
5005619285,1366,Direct Deposit,2018-07-24
5005619292,155,Direct Deposit,2018-07-24
5005619354,1171,Direct Deposit,2018-07-24
5005619378,1218,Direct Deposit,2018-07-24
5005619535,167,Direct Deposit,2018-07-24
5005619569,445,Direct Deposit,2018-07-24
5005619598,267,Direct Deposit,2018-07-24
5005619614,1440,Direct Deposit,2018-07-24
5005619642,341,Direct Deposit,2018-07-24
5005619677,1291,Direct Deposit,2018-07-24
5005619678,22,Direct Deposit,2018-07-24
5005619685,3921,Direct Deposit,2018-07-24
5005619695,563,Direct Deposit,2018-07-24
5005619719,478,Direct Deposit,2018-07-24
5005619720,531,Direct Deposit,2018-07-24
5005619763,419,Direct Deposit,2018-07-24
5005619824,1065,Direct Deposit,2018-07-24
5005619831,110,Direct Deposit,2018-07-24
5005619838,965,Direct Deposit,2018-07-24
5005619864,620,Direct Deposit,2018-07-24
5005619894,248,Direct Deposit,2018-07-24
5005619901,1156,Direct Deposit,2018-07-24
5005619920,475,Direct Deposit,2018-07-24
5005619933,692,Direct Deposit,2018-07-24
5005619979,1156,Direct Deposit,2018-07-24
5005620018,307,Direct Deposit,2018-07-24
5005620046,732,Direct Deposit,2018-07-24
5005620053,886,Direct Deposit,2018-07-24
5005620065,260,Direct Deposit,2018-07-24
5005620086,381,Direct Deposit,2018-07-24
5005620157,369,Direct Deposit,2018-07-24
5005620167,4841,Direct Deposit,2018-07-24
5005620171,1461,Direct Deposit,2018-07-24
5005620201,462,Direct Deposit,2018-07-24
5005620206,421,Direct Deposit,2018-07-24
5005620222,60,Direct Deposit,2018-07-24
5005620246,141,Direct Deposit,2018-07-24
5005620292,2804,Direct Deposit,2018-07-24
5005620295,7575,Direct Deposit,2018-07-24
5005620337,118,Direct Deposit,2018-07-24
5005620351,819,Direct Deposit,2018-07-24
5005620371,965,Direct Deposit,2018-07-24
5005620377,265,Direct Deposit,2018-07-24
5005620382,410,Direct Deposit,2018-07-24
5005620408,561,Direct Deposit,2018-07-24
5005620432,1920,Direct Deposit,2018-07-24
5005620435,1729,Direct Deposit,2018-07-24
5005620475,286,Direct Deposit,2018-07-24
5005620587,268,Direct Deposit,2018-07-24
5005620603,1699,Direct Deposit,2018-07-24
5005620672,4137,Direct Deposit,2018-07-24
5005620717,390,Direct Deposit,2018-07-24
5005620807,1455,Direct Deposit,2018-07-24
5005620879,511,Direct Deposit,2018-07-24
5005620899,346,Direct Deposit,2018-07-24
5005620906,240,Direct Deposit,2018-07-24
5005620920,314,Direct Deposit,2018-07-24
5005620977,186,Direct Deposit,2018-07-24
5005621000,586,Direct Deposit,2018-07-24
5005621001,665,Direct Deposit,2018-07-24
5005621008,241,Direct Deposit,2018-07-24
5005621016,791,Direct Deposit,2018-07-24
5005621023,486,Direct Deposit,2018-07-24
5005621028,381,Direct Deposit,2018-07-24
5005621067,891,Direct Deposit,2018-07-24
5005621097,525,Direct Deposit,2018-07-24
5005621131,365,Direct Deposit,2018-07-24
5005621137,787,Direct Deposit,2018-07-24
5005621139,212,Direct Deposit,2018-07-24
5005621143,149,Direct Deposit,2018-07-24
5005621179,557,Direct Deposit,2018-07-24
5005621180,1143,Direct Deposit,2018-07-24
5005621187,565,Direct Deposit,2018-07-24
5005621215,1086,Direct Deposit,2018-07-24
5005621275,391,Direct Deposit,2018-07-24
5005621291,290,Direct Deposit,2018-07-24
5005621292,786,Direct Deposit,2018-07-24
5005621301,1716,Direct Deposit,2018-07-24
5005621331,1763,Direct Deposit,2018-07-24
5005621337,300,Direct Deposit,2018-07-24
5005621341,1057,Direct Deposit,2018-07-24
5005621342,586,Direct Deposit,2018-07-24
5005621358,217,Direct Deposit,2018-07-24
5005621389,102,Direct Deposit,2018-07-24
5005621391,112,Direct Deposit,2018-07-24
5005621400,307,Direct Deposit,2018-07-24
5005621461,364,Direct Deposit,2018-07-24
5005621497,113,Direct Deposit,2018-07-24
5005621511,96,Direct Deposit,2018-07-24
5005621517,965,Direct Deposit,2018-07-24
5005621523,76,Direct Deposit,2018-07-24
5005621524,165,Direct Deposit,2018-07-24
5005621531,301,Direct Deposit,2018-07-24
5005621535,20,Direct Deposit,2018-07-24
5005621544,401,Direct Deposit,2018-07-24
5005621586,641,Direct Deposit,2018-07-24
5005621587,753,Direct Deposit,2018-07-24
5005621627,115,Direct Deposit,2018-07-24
5005621647,865,Direct Deposit,2018-07-24
5005621648,341,Direct Deposit,2018-07-24
5005621674,322,Direct Deposit,2018-07-24
5005621675,141,Direct Deposit,2018-07-24
5005621690,186,Direct Deposit,2018-07-24
5005621699,636,Direct Deposit,2018-07-24
5005621706,465,Direct Deposit,2018-07-24
5005621709,381,Direct Deposit,2018-07-24
5005621720,1441,Direct Deposit,2018-07-24
5005621730,325,Direct Deposit,2018-07-24
5005621733,9341,Direct Deposit,2018-07-24
5005621746,298,Direct Deposit,2018-07-24
5005621748,280,Direct Deposit,2018-07-24
5005621756,5,Direct Deposit,2018-07-24
5005621772,486,Direct Deposit,2018-07-24
5005621773,1547,Direct Deposit,2018-07-24
5005621778,365,Direct Deposit,2018-07-24
5005621789,540,Direct Deposit,2018-07-24
5005621804,51,Direct Deposit,2018-07-24
5005621842,217,Direct Deposit,2018-07-24
5005621852,236,Direct Deposit,2018-07-24
5005621853,436,Direct Deposit,2018-07-24
5005621856,219,Direct Deposit,2018-07-24
5005621865,39,Direct Deposit,2018-07-24
5005621870,1436,Direct Deposit,2018-07-24
5005621897,187,Direct Deposit,2018-07-24
5005621899,3918,Direct Deposit,2018-07-24
5005621940,490,Direct Deposit,2018-07-24
5005621941,314,Direct Deposit,2018-07-24
5005621951,581,Direct Deposit,2018-07-24
5005621961,1438,Direct Deposit,2018-07-24
5005621966,723,Direct Deposit,2018-07-24
5005621974,1097,Direct Deposit,2018-07-24
5005621991,168,Direct Deposit,2018-07-24
5005622004,1411,Direct Deposit,2018-07-24
5005622009,1658,Direct Deposit,2018-07-24
5005622015,1050,Direct Deposit,2018-07-24
5005622019,186,Direct Deposit,2018-07-24
5005622029,243,Direct Deposit,2018-07-24
5005622052,253,Direct Deposit,2018-07-24
5005622061,238,Direct Deposit,2018-07-24
5005622064,19,Direct Deposit,2018-07-24
5005622066,19,Direct Deposit,2018-07-24
5005622068,65,Direct Deposit,2018-07-24
5005622071,218,Direct Deposit,2018-07-24
5005622077,1039,Direct Deposit,2018-07-24
5005622085,841,Direct Deposit,2018-07-24
5005622100,340,Direct Deposit,2018-07-24
5005622116,461,Direct Deposit,2018-07-24
5005622137,587,Direct Deposit,2018-07-24
5005622145,12642,Direct Deposit,2018-07-24
5005622153,570,Direct Deposit,2018-07-24
5005622186,670,Direct Deposit,2018-07-24
5005622191,202,Direct Deposit,2018-07-24
5005622201,2037,Direct Deposit,2018-07-24
5005622215,682,Direct Deposit,2018-07-24
5005622220,551,Direct Deposit,2018-07-24
5005622242,524,Direct Deposit,2018-07-24
5005622247,136,Direct Deposit,2018-07-24
5005622248,186,Direct Deposit,2018-07-24
5005622265,240,Direct Deposit,2018-07-24
5005622267,166,Direct Deposit,2018-07-24
5005622276,266,Direct Deposit,2018-07-24
5005622293,331,Direct Deposit,2018-07-24
5005622323,451,Direct Deposit,2018-07-24
5005622329,265,Direct Deposit,2018-07-24
5005622330,686,Direct Deposit,2018-07-24
5005622337,1519,Direct Deposit,2018-07-24
5005622349,540,Direct Deposit,2018-07-24
5005622356,240,Direct Deposit,2018-07-24
5005622370,28,Direct Deposit,2018-07-24
5005622371,591,Direct Deposit,2018-07-24
5005622434,837,Direct Deposit,2018-07-24
5005622440,799,Direct Deposit,2018-07-24
5005622451,37,Direct Deposit,2018-07-24
5005622457,24415,Direct Deposit,2018-07-24
5005622465,712,Direct Deposit,2018-07-24
5005622470,258,Direct Deposit,2018-07-24
5005622471,320,Direct Deposit,2018-07-24
5005622481,286,Direct Deposit,2018-07-24
5005622484,506,Direct Deposit,2018-07-24
5005622529,465,Direct Deposit,2018-07-24
5005622530,1199,Direct Deposit,2018-07-24
5005622546,965,Direct Deposit,2018-07-24
5005622552,136,Direct Deposit,2018-07-24
5005622561,853,Direct Deposit,2018-07-24
5005622590,175,Direct Deposit,2018-07-24
5005622593,640,Direct Deposit,2018-07-24
5005622600,415,Direct Deposit,2018-07-24
5005622602,171,Direct Deposit,2018-07-24
5005622612,607,Direct Deposit,2018-07-24
5005622614,957,Direct Deposit,2018-07-24
5005622624,0,Direct Deposit,2018-07-24
5005622658,507,Direct Deposit,2018-07-24
5005622659,507,Direct Deposit,2018-07-24
5005622684,151,Direct Deposit,2018-07-24
5005622690,9,Direct Deposit,2018-07-24
5005622691,92,Direct Deposit,2018-07-24
5005622703,608,Direct Deposit,2018-07-24
5005622704,561,Direct Deposit,2018-07-24
5005622713,2987,Direct Deposit,2018-07-24
5005622717,376,Direct Deposit,2018-07-24
5005622721,221,Direct Deposit,2018-07-24
5005622729,1465,Direct Deposit,2018-07-24
5005622734,32,Direct Deposit,2018-07-24
5005622747,1706,Direct Deposit,2018-07-24
5005622763,528,Direct Deposit,2018-07-24
5005622765,325,Direct Deposit,2018-07-24
5005622782,17,Direct Deposit,2018-07-24
5005622790,965,Direct Deposit,2018-07-24
5005622806,857,Direct Deposit,2018-07-24
5005622809,32,Direct Deposit,2018-07-24
5005622822,115,Direct Deposit,2018-07-24
5005622823,537,Direct Deposit,2018-07-24
5005622824,303,Direct Deposit,2018-07-24
5005622829,407,Direct Deposit,2018-07-24
5005622835,1465,Direct Deposit,2018-07-24
5005622836,845,Direct Deposit,2018-07-24
5005622837,265,Direct Deposit,2018-07-24
5005622842,102,Direct Deposit,2018-07-24
5005622845,29,Direct Deposit,2018-07-24
5005622861,76,Direct Deposit,2018-07-24
5005622884,1290,Direct Deposit,2018-07-24
5005622888,291,Direct Deposit,2018-07-24
5005622902,741,Direct Deposit,2018-07-24
5005622906,177,Direct Deposit,2018-07-24
5005622909,496,Direct Deposit,2018-07-24
5005622910,81,Direct Deposit,2018-07-24
5005622930,218,Direct Deposit,2018-07-24
5005622936,495,Direct Deposit,2018-07-24
5005622943,965,Direct Deposit,2018-07-24
5005622955,3122,Direct Deposit,2018-07-24
5005622982,782,Direct Deposit,2018-07-24
5005622984,940,Direct Deposit,2018-07-24
5005622990,426,Direct Deposit,2018-07-24
5005622999,54,Direct Deposit,2018-07-24
5005623004,199,Direct Deposit,2018-07-24
5005623005,615,Direct Deposit,2018-07-24
5005623007,1664,Direct Deposit,2018-07-24
5005623017,141,Direct Deposit,2018-07-24
5005623024,52,Direct Deposit,2018-07-24
5005623030,1043,Direct Deposit,2018-07-24
5005623043,247,Direct Deposit,2018-07-24
5005623044,151,Direct Deposit,2018-07-24
5005623066,343,Direct Deposit,2018-07-24
5005623068,40,Direct Deposit,2018-07-24
5005623073,686,Direct Deposit,2018-07-24
5005623075,26,Direct Deposit,2018-07-24
5005623089,540,Direct Deposit,2018-07-24
5005623091,198,Direct Deposit,2018-07-24
5005623095,195,Direct Deposit,2018-07-24
5005623100,390,Direct Deposit,2018-07-24
5005623102,921,Direct Deposit,2018-07-24
5005623103,266,Direct Deposit,2018-07-24
5005623106,266,Direct Deposit,2018-07-24
5005623110,266,Direct Deposit,2018-07-24
5005623117,965,Direct Deposit,2018-07-24
5005623120,578,Direct Deposit,2018-07-24
5005623121,540,Direct Deposit,2018-07-24
5005623126,611,Direct Deposit,2018-07-24
5005623135,640,Direct Deposit,2018-07-24
5005623146,831,Direct Deposit,2018-07-24
5005623149,390,Direct Deposit,2018-07-24
5005623157,762,Direct Deposit,2018-07-24
5005623160,366,Direct Deposit,2018-07-24
5005623163,585,Direct Deposit,2018-07-24
5005623164,941,Direct Deposit,2018-07-24
5005623188,237,Direct Deposit,2018-07-24
5005623199,115,Direct Deposit,2018-07-24
5005623214,959,Direct Deposit,2018-07-24
5005623215,965,Direct Deposit,2018-07-24
5005623218,381,Direct Deposit,2018-07-24
5005623222,740,Direct Deposit,2018-07-24
5005623225,636,Direct Deposit,2018-07-24
5005623234,336,Direct Deposit,2018-07-24
5005623237,2481,Direct Deposit,2018-07-24
5005623240,891,Direct Deposit,2018-07-24
5005623260,162,Direct Deposit,2018-07-24
5005623264,765,Direct Deposit,2018-07-24
5005623270,857,Direct Deposit,2018-07-24
5005623273,1377,Direct Deposit,2018-07-24
5005623285,1884,Direct Deposit,2018-07-24
5005623296,194,Direct Deposit,2018-07-24
5005623299,280,Direct Deposit,2018-07-24
5005623309,286,Direct Deposit,2018-07-24
5005623315,1947,Direct Deposit,2018-07-24
5005623318,461,Direct Deposit,2018-07-24
5005623319,336,Direct Deposit,2018-07-24
5005623337,940,Direct Deposit,2018-07-24
5005623338,501,Direct Deposit,2018-07-24
5005623339,757,Direct Deposit,2018-07-24
5005623344,1340,Direct Deposit,2018-07-24
5005623345,1247,Direct Deposit,2018-07-24
5005623346,736,Direct Deposit,2018-07-24
5005623352,81,Direct Deposit,2018-07-24
5005623354,90,Direct Deposit,2018-07-24
5005623370,631,Direct Deposit,2018-07-24
5005623371,174,Direct Deposit,2018-07-24
5005623376,261,Direct Deposit,2018-07-24
5005623377,965,Direct Deposit,2018-07-24
5005623389,240,Direct Deposit,2018-07-24
5005623390,87,Direct Deposit,2018-07-24
5005623391,123,Direct Deposit,2018-07-24
5005623396,46,Direct Deposit,2018-07-24
5005623402,340,Direct Deposit,2018-07-24
5005623413,142,Direct Deposit,2018-07-24
5005623414,160,Direct Deposit,2018-07-24
5005623422,36,Direct Deposit,2018-07-24
5005623423,509,Direct Deposit,2018-07-24
5005623426,490,Direct Deposit,2018-07-24
5005623428,33,Direct Deposit,2018-07-24
5005623430,877,Direct Deposit,2018-07-24
5005623437,462,Direct Deposit,2018-07-24
5005623442,706,Direct Deposit,2018-07-24
5005623444,686,Direct Deposit,2018-07-24
5005623447,526,Direct Deposit,2018-07-24
5005623459,113,Direct Deposit,2018-07-24
5005623463,640,Direct Deposit,2018-07-24
5005623470,740,Direct Deposit,2018-07-24
5005623473,51,Direct Deposit,2018-07-24
5005623476,234,Direct Deposit,2018-07-24
5005623488,130,Direct Deposit,2018-07-24
5005623492,283,Direct Deposit,2018-07-24
5005623499,807,Direct Deposit,2018-07-24
5005623503,169,Direct Deposit,2018-07-24
5005623506,751,Direct Deposit,2018-07-24
5005623514,2342,Direct Deposit,2018-07-24
5005623515,293,Direct Deposit,2018-07-24
5005623516,277,Direct Deposit,2018-07-24
5005623518,506,Direct Deposit,2018-07-24
5005623521,91,Direct Deposit,2018-07-24
5005623528,198,Direct Deposit,2018-07-24
5005623529,81,Direct Deposit,2018-07-24
5005623534,81,Direct Deposit,2018-07-24
5005623535,428,Direct Deposit,2018-07-24
5005623536,319,Direct Deposit,2018-07-24
5005623545,191,Direct Deposit,2018-07-24
5005623549,407,Direct Deposit,2018-07-24
5005623550,1239,Direct Deposit,2018-07-24
5005623551,1071,Direct Deposit,2018-07-24
5005623552,559,Direct Deposit,2018-07-24
5005623557,140,Direct Deposit,2018-07-24
5005623559,307,Direct Deposit,2018-07-24
5005623560,216,Direct Deposit,2018-07-24
5005623561,1237,Direct Deposit,2018-07-24
5005623570,245,Direct Deposit,2018-07-24
5005623574,421,Direct Deposit,2018-07-24
5005623577,119,Direct Deposit,2018-07-24
5005623578,1987,Direct Deposit,2018-07-24
5005623580,165,Direct Deposit,2018-07-24
5005623582,408,Direct Deposit,2018-07-24
5005623583,731,Direct Deposit,2018-07-24
5005623585,183,Direct Deposit,2018-07-24
5005623586,1077,Direct Deposit,2018-07-24
5005623587,1141,Direct Deposit,2018-07-24
5005623589,869,Direct Deposit,2018-07-24
5005623592,765,Direct Deposit,2018-07-24
5005623595,286,Direct Deposit,2018-07-24
5005623604,724,Direct Deposit,2018-07-24
5005623605,279,Direct Deposit,2018-07-24
5005623607,632,Direct Deposit,2018-07-24
5005623608,955,Direct Deposit,2018-07-24
5005623609,66,Direct Deposit,2018-07-24
5005623611,220,Direct Deposit,2018-07-24
5005623621,761,Direct Deposit,2018-07-24
5005623623,191,Direct Deposit,2018-07-24
5005623624,1337,Direct Deposit,2018-07-24
5005623627,230,Direct Deposit,2018-07-24
5005623635,644,Direct Deposit,2018-07-24
5005623636,940,Direct Deposit,2018-07-24
5005623638,215,Direct Deposit,2018-07-24
5005623639,173,Direct Deposit,2018-07-24
5005623644,6982,Direct Deposit,2018-07-24
5005623650,580,Direct Deposit,2018-07-24
5005623651,373,Direct Deposit,2018-07-24
5005623653,982,Direct Deposit,2018-07-24
5005623655,440,Direct Deposit,2018-07-24
5005623665,716,Direct Deposit,2018-07-24
5005623674,1258,Direct Deposit,2018-07-24
5005623676,992,Direct Deposit,2018-07-24
5005623678,186,Direct Deposit,2018-07-24
5005623688,238,Direct Deposit,2018-07-24
5005623693,7721,Direct Deposit,2018-07-24
5005623696,610,Direct Deposit,2018-07-24
5005623704,533,Direct Deposit,2018-07-24
5005623708,1016,Direct Deposit,2018-07-24
5005623709,1066,Direct Deposit,2018-07-24
5005623710,2070,Direct Deposit,2018-07-24
5005623716,106,Direct Deposit,2018-07-24
5005623729,1158,Direct Deposit,2018-07-24
5005623731,274,Direct Deposit,2018-07-24
5005623741,8016,Direct Deposit,2018-07-24
5005623762,740,Direct Deposit,2018-07-24
5005623763,97,Direct Deposit,2018-07-24
5005623764,151,Direct Deposit,2018-07-24
5005623781,219,Direct Deposit,2018-07-24
5005623785,40,Direct Deposit,2018-07-24
5005623788,151,Direct Deposit,2018-07-24
5005623791,548,Direct Deposit,2018-07-24
5005623792,22,Direct Deposit,2018-07-24
5005623816,265,Direct Deposit,2018-07-24
5005623818,4652,Direct Deposit,2018-07-24
5005623821,237,Direct Deposit,2018-07-24
5005623825,291,Direct Deposit,2018-07-24
5005623829,212,Direct Deposit,2018-07-24
5005623843,135,Direct Deposit,2018-07-24
5005623845,643,Direct Deposit,2018-07-24
5005623846,407,Direct Deposit,2018-07-24
5005623848,567,Direct Deposit,2018-07-24
5005623850,617,Direct Deposit,2018-07-24
5005623851,486,Direct Deposit,2018-07-24
5005623853,86,Direct Deposit,2018-07-24
5005623858,331,Direct Deposit,2018-07-24
5005623861,565,Direct Deposit,2018-07-24
5005623862,831,Direct Deposit,2018-07-24
5005623864,707,Direct Deposit,2018-07-24
5005623868,590,Direct Deposit,2018-07-24
5005623873,820,Direct Deposit,2018-07-24
5005623885,40,Direct Deposit,2018-07-24
5005623888,61,Direct Deposit,2018-07-24
5005623898,716,Direct Deposit,2018-07-24
5005623900,53,Direct Deposit,2018-07-24
5005623905,262,Direct Deposit,2018-07-24
5005623909,62,Direct Deposit,2018-07-24
5005623916,2154,Direct Deposit,2018-07-24
5005623917,1077,Direct Deposit,2018-07-24
5005623919,186,Direct Deposit,2018-07-24
5005623920,491,Direct Deposit,2018-07-24
5005623923,1065,Direct Deposit,2018-07-24
5005623925,291,Direct Deposit,2018-07-24
5005623926,665,Direct Deposit,2018-07-24
5005623935,1439,Direct Deposit,2018-07-24
5005623937,1565,Direct Deposit,2018-07-24
5005623938,624,Direct Deposit,2018-07-24
5005623947,198,Direct Deposit,2018-07-24
5005623956,476,Direct Deposit,2018-07-24
5005623959,2157,Direct Deposit,2018-07-24
5005623960,1213,Direct Deposit,2018-07-24
5005623961,47,Direct Deposit,2018-07-24
5005623962,31,Direct Deposit,2018-07-24
5005623969,1786,Direct Deposit,2018-07-24
5005623970,306,Direct Deposit,2018-07-24
5005623972,448,Direct Deposit,2018-07-24
5005623973,1658,Direct Deposit,2018-07-24
5005623974,315,Direct Deposit,2018-07-24
5005623976,1015,Direct Deposit,2018-07-24
5005623978,486,Direct Deposit,2018-07-24
5005623979,622,Direct Deposit,2018-07-24
5005623982,315,Direct Deposit,2018-07-24
5005623984,448,Direct Deposit,2018-07-24
5005623993,68,Direct Deposit,2018-07-24
5005623995,307,Direct Deposit,2018-07-24
5005623997,41,Direct Deposit,2018-07-24
5005624000,640,Direct Deposit,2018-07-24
5005624001,638,Direct Deposit,2018-07-24
5005624003,1440,Direct Deposit,2018-07-24
5005624004,240,Direct Deposit,2018-07-24
5005624008,266,Direct Deposit,2018-07-24
5005624024,720,Direct Deposit,2018-07-24
5005624028,847,Direct Deposit,2018-07-24
5005624033,40,Direct Deposit,2018-07-24
5005624038,343,Direct Deposit,2018-07-24
5005624040,804,Direct Deposit,2018-07-24
5005624041,3024,Direct Deposit,2018-07-24
5005624043,857,Direct Deposit,2018-07-24
5005624045,590,Direct Deposit,2018-07-24
5005624047,765,Direct Deposit,2018-07-24
5005624049,560,Direct Deposit,2018-07-24
5005624050,682,Direct Deposit,2018-07-24
